OrderID,Date,ProductID,CustomerID,Region,SalesAmount,Quantity,Cost
10003,2024-07-17,P102,C659,West,13678,1,10284
10004,2025-06-25,P101,C398,South,273795,5,205279
10005,2024-04-19,P105,C626,South,89637,3,66838
10006,2025-12-06,P103,C359,East,23317,1,20473
10007,2024-08-09,P104,C668,South,49077,4,40559
10008,2024-09-12,P104,C215,West,11806,1,9278
10009,2024-05-05,P103,C544,South,101785,4,90326
10010,2024-01-07,P104,C601,South,25994,2,22454
10011,2024-12-10,P101,C572,East,111895,2,80280
10012,2025-06-19,P105,C662,South,88258,3,66860
10013,2025-02-12,P102,C678,South,14519,1,11814
10014,2025-02-08,P104,C484,South,36032,3,31369
10015,2024-07-21,P101,C615,East,218688,4,169120
10016,2025-03-03,P105,C635,West,118773,4,94512
10017,2024-05-09,P103,C389,East,75715,3,56825
10018,2024-07-16,P103,C430,North,73698,3,64506
10019,2024-04-01,P105,C696,South,150732,5,106135
10020,2025-03-27,P104,C563,East,13670,1,10813
10021,2024-09-28,P104,C486,West,10546,1,7795
10022,2024-06-09,P105,C355,North,118474,4,95630
10023,2024-09-20,P103,C599,East,26295,1,20489
10024,2025-06-22,P102,C313,North,45676,3,33918
10025,2025-08-19,P105,C684,West,120794,4,107134
10026,2025-07-19,P105,C493,East,120388,4,103646
10027,2025-07-24,P102,C564,East,31684,2,25417
10028,2024-01-14,P101,C427,East,274881,5,220684
10029,2025-02-17,P105,C536,West,151938,5,122344
10030,2024-05-19,P103,C458,West,51773,2,40034
10031,2025-08-12,P103,C504,West,125848,5,98988
10032,2024-04-13,P101,C622,South,164088,3,141840
10033,2024-08-10,P103,C291,East,25068,1,21078
10034,2024-08-15,P104,C544,North,10967,1,8883
10035,2024-07-23,P103,C496,South,101324,4,88548
10036,2025-04-01,P104,C480,North,46905,4,39799
10037,2025-05-12,P103,C442,West,123765,5,96691
10038,2024-02-06,P103,C696,West,126497,5,102011
10039,2024-09-07,P101,C629,East,274824,5,222854
10040,2024-12-31,P101,C444,North,110374,2,80507
10041,2024-11-20,P105,C440,North,149831,5,105629
10042,2025-08-25,P104,C637,North,46748,4,36585
10043,2025-01-01,P103,C467,East,73364,3,55889
10044,2024-09-22,P101,C249,East,220292,4,171037
10045,2024-07-23,P104,C272,West,37410,3,31498
10046,2025-07-02,P104,C227,East,10226,1,7543
10047,2025-03-14,P105,C481,North,149127,5,111210
10048,2024-02-12,P101,C506,East,275385,5,201749
10049,2024-12-18,P101,C630,East,108289,2,94271
10050,2025-05-16,P104,C279,South,35786,3,29592
10051,2025-03-20,P104,C388,West,23274,2,20884
10052,2024-12-02,P101,C272,East,55352,1,48617
10053,2024-05-12,P104,C415,East,23678,2,17679
10054,2024-03-08,P104,C256,East,36297,3,32550
10055,2024-12-13,P105,C465,West,120890,4,93513
10056,2024-01-30,P102,C458,East,29914,2,21512
10057,2024-09-09,P101,C463,South,165523,3,134246
10058,2024-10-29,P102,C278,South,73861,5,60174
10059,2025-12-06,P101,C609,West,110699,2,82240
10060,2025-02-17,P101,C207,North,111210,2,86452
10061,2025-01-23,P103,C447,North,23531,1,18917
10062,2024-02-12,P105,C430,North,148373,5,104873
10063,2024-09-04,P103,C411,South,100933,4,71405
10064,2025-11-12,P104,C466,East,49362,4,44301
10065,2024-01-15,P103,C636,East,74092,3,52141
10066,2025-12-15,P104,C295,South,47790,4,34387
10067,2025-08-11,P102,C471,North,60706,4,44128
10068,2024-07-31,P101,C627,South,108594,2,91296
10069,2025-03-12,P102,C270,West,75483,5,54090
10070,2025-04-15,P105,C458,North,28895,1,23473
10071,2025-03-23,P103,C462,North,74329,3,60762
10072,2024-11-20,P105,C486,West,30977,1,25521
10073,2025-03-25,P102,C298,South,13098,1,10485
10074,2024-05-27,P102,C416,East,59737,4,47707
10075,2025-02-17,P103,C418,West,73317,3,62668
10076,2024-08-14,P104,C283,South,58081,5,49570
10077,2025-12-03,P105,C440,North,150013,5,110715
10078,2025-03-14,P102,C240,South,28016,2,23571
10079,2024-04-30,P103,C543,East,123756,5,91339
10080,2025-01-24,P104,C392,West,60501,5,48982
10081,2025-02-22,P105,C491,North,60470,2,53881
10082,2025-09-27,P102,C355,East,15205,1,11682
10083,2025-08-02,P105,C335,North,29726,1,26208
10084,2025-08-21,P103,C525,East,48417,2,36792
10085,2024-09-09,P102,C260,North,30882,2,23372
10086,2025-08-08,P104,C620,South,12382,1,11113
10087,2024-07-07,P105,C332,West,89725,3,71123
10088,2025-01-04,P103,C524,East,26169,1,21801
10089,2025-07-04,P103,C561,North,125956,5,102269
10090,2024-12-31,P101,C449,South,53821,1,39025
10091,2024-03-14,P101,C271,East,274226,5,218371
10092,2025-04-04,P104,C245,East,23739,2,18273
10093,2024-12-16,P104,C377,West,23320,2,19711
10094,2024-12-25,P104,C672,East,12310,1,9300
10095,2025-01-18,P104,C459,North,59591,5,44594
10096,2024-07-17,P105,C481,North,61583,2,47137
10097,2024-04-01,P101,C383,South,53869,1,46144
10098,2024-01-16,P101,C234,West,110207,2,93541
10099,2024-04-04,P102,C388,East,43472,3,37936
10100,2025-02-02,P104,C424,North,58016,5,44369
10101,2025-02-28,P102,C337,East,14647,1,11358
10102,2025-04-17,P101,C276,North,219834,4,187638
10103,2024-03-19,P105,C328,North,90562,3,78491
10104,2025-07-10,P103,C261,West,126817,5,92829
10105,2025-08-10,P104,C391,South,10721,1,9054
10106,2024-02-27,P104,C447,South,34364,3,26704
10107,2024-07-06,P102,C356,North,44268,3,39616
10108,2024-11-11,P101,C541,North,56978,1,48242
10109,2024-04-02,P103,C230,West,126681,5,90653
10110,2024-04-09,P103,C447,North,24092,1,18611
10111,2025-11-13,P104,C328,South,49027,4,34799
10112,2024-09-03,P104,C461,West,23359,2,19333
10113,2025-07-15,P101,C337,West,218547,4,159530
10114,2025-12-21,P102,C451,East,59336,4,51395
10115,2025-03-16,P103,C483,East,76260,3,67519
10116,2024-10-21,P104,C328,East,48615,4,39323
10117,2025-09-18,P103,C564,North,24078,1,18107
10118,2025-04-02,P103,C655,West,51081,2,36847
10119,2025-02-22,P102,C657,East,13666,1,10825
10120,2024-05-01,P101,C326,East,276825,5,219161
10121,2025-05-15,P104,C670,East,34919,3,24987
10122,2024-12-01,P101,C322,South,110968,2,91113
10123,2024-05-16,P103,C632,West,124823,5,104823
10124,2024-09-16,P101,C616,East,110011,2,77728
10125,2025-03-16,P103,C299,South,73696,3,52972
10126,2025-03-10,P101,C662,North,54795,1,39800
10127,2025-02-05,P101,C209,North,221949,4,156604
10128,2025-07-05,P102,C689,East,28783,2,23345
10129,2024-07-25,P104,C499,West,24221,2,21431
10130,2025-01-04,P103,C239,North,51771,2,44912
10131,2025-07-29,P103,C630,North,74749,3,53864
10132,2024-08-26,P105,C293,East,90856,3,69064
10133,2025-06-22,P104,C411,East,22351,2,15967
10134,2024-04-26,P101,C398,South,165387,3,141810
10135,2024-05-10,P104,C416,South,61918,5,52463
10136,2025-08-18,P101,C576,East,109811,2,82506
10137,2025-09-08,P104,C689,East,13754,1,10360
10138,2024-04-01,P101,C308,West,273937,5,193553
10139,2025-12-08,P102,C653,South,13708,1,10066
10140,2025-06-24,P104,C211,West,48615,4,41127
10141,2025-10-14,P104,C332,East,12337,1,10960
10142,2025-04-07,P102,C594,North,13955,1,12101
10143,2024-05-12,P104,C426,South,34867,3,24461
10144,2025-04-21,P102,C469,West,46670,3,33211
10145,2024-04-05,P101,C478,North,221758,4,193471
10146,2025-04-28,P105,C653,West,60142,2,42802
10147,2025-03-14,P103,C436,North,75232,3,61881
10148,2024-10-26,P103,C231,West,26998,1,21045
10149,2025-08-29,P104,C203,East,48565,4,42383
10150,2024-03-14,P105,C468,East,118012,4,103953
10151,2024-10-07,P101,C514,North,108394,2,93583
10152,2024-09-28,P102,C567,South,59291,4,42974
10153,2024-09-12,P101,C377,North,219246,4,155025
10154,2025-07-13,P105,C303,West,30950,1,22336
10155,2025-03-03,P101,C637,West,108150,2,89308
10156,2025-11-30,P102,C440,West,15610,1,11695
10157,2025-05-18,P101,C558,South,165768,3,120098
10158,2025-07-02,P104,C609,South,11001,1,9086
10159,2025-03-02,P103,C490,East,123888,5,98174
10160,2025-07-22,P103,C500,South,25009,1,19574
10161,2024-05-02,P101,C529,West,220947,4,193443
10162,2025-01-12,P102,C534,South,73589,5,53103
10163,2025-11-06,P102,C388,North,73889,5,60902
10164,2025-10-22,P101,C279,North,163713,3,120166
10165,2025-04-22,P105,C666,West,59575,2,49114
10166,2024-09-24,P105,C219,West,150549,5,116087
10167,2024-04-12,P104,C470,East,37869,3,31162
10168,2024-11-18,P104,C255,East,61838,5,53945
10169,2025-11-05,P105,C456,East,119707,4,88711
10170,2025-07-23,P104,C254,South,36674,3,32563
10171,2024-05-26,P104,C656,East,48661,4,36788
10172,2024-07-16,P104,C208,East,25009,2,21224
10173,2025-05-18,P101,C276,South,111175,2,78966
10174,2025-02-04,P103,C302,South,101345,4,80825
10175,2025-03-26,P103,C231,West,126740,5,97272
10176,2024-11-22,P102,C664,North,29333,2,23213
10177,2024-08-22,P103,C499,West,98393,4,70522
10178,2024-01-13,P101,C421,North,56788,1,40662
10179,2024-08-21,P105,C201,East,118262,4,88612
10180,2025-05-14,P104,C276,South,37069,3,27894
10181,2025-10-17,P102,C445,North,46124,3,36218
10182,2024-12-20,P103,C323,North,76551,3,65041
10183,2024-12-19,P101,C480,East,54213,1,42513
10184,2025-11-14,P101,C515,North,219307,4,164180
10185,2025-09-14,P104,C546,South,49211,4,40719
10186,2024-11-06,P104,C505,South,46937,4,38480
10187,2024-02-11,P101,C416,South,163864,3,141739
10188,2024-09-10,P105,C518,West,91206,3,74129
10189,2025-12-03,P101,C252,West,110446,2,89236
10190,2024-03-24,P101,C586,West,276982,5,247528
10191,2024-09-07,P105,C618,West,151425,5,130043
10192,2025-04-20,P105,C261,South,30260,1,22777
10193,2025-06-01,P103,C422,North,125914,5,90632
10194,2024-04-28,P102,C313,West,76896,5,61497
10195,2025-05-14,P105,C693,North,121535,4,100424
10196,2025-02-26,P105,C399,East,88606,3,62409
10197,2025-07-22,P104,C459,North,37148,3,31470
10198,2025-11-04,P103,C400,South,73226,3,55054
10199,2024-11-07,P105,C388,East,60447,2,51551
10200,2024-07-14,P102,C295,East,60981,4,47190
10201,2024-06-17,P103,C545,South,23953,1,18201
10202,2025-08-31,P102,C246,South,45414,3,32178
10203,2025-09-19,P102,C331,West,46977,3,37524
10204,2025-04-14,P103,C373,South,76336,3,65218
10205,2025-07-10,P105,C690,South,151146,5,116844
10206,2024-05-05,P102,C396,West,75372,5,60481
10207,2024-02-23,P101,C596,West,165476,3,115929
10208,2024-10-01,P105,C698,North,58794,2,46741
10209,2024-05-15,P103,C339,East,123640,5,98093
10210,2025-05-12,P103,C413,East,51433,2,44453
10211,2024-09-30,P105,C518,West,149161,5,109815
10212,2024-11-01,P103,C494,East,125843,5,104068
10213,2024-04-03,P102,C251,South,15868,1,13687
10214,2025-05-08,P102,C320,North,61801,4,54391
10215,2024-05-03,P105,C478,North,151465,5,123107
10216,2024-01-02,P104,C677,North,11720,1,9356
10217,2025-01-09,P105,C619,South,121542,4,91798
10218,2025-07-21,P102,C317,North,58421,4,47791
10219,2025-04-09,P103,C591,South,74244,3,58371
10220,2024-02-28,P101,C298,East,218869,4,177723
10221,2024-06-02,P105,C451,East,31418,1,25375
10222,2025-02-26,P105,C361,South,151523,5,114777
10223,2024-06-26,P101,C413,East,219433,4,158434
10224,2024-02-20,P103,C300,South,48807,2,35736
10225,2024-09-06,P104,C495,East,10420,1,8875
10226,2025-05-23,P101,C586,East,166316,3,141031
10227,2025-12-28,P103,C622,South,51495,2,41056
10228,2025-06-06,P101,C531,East,220982,4,172870
10229,2024-09-06,P104,C205,East,60825,5,43468
10230,2024-01-20,P105,C402,South,151065,5,107938
10231,2025-02-05,P103,C466,West,75539,3,66519
10232,2024-01-30,P104,C476,North,11486,1,10289
10233,2024-08-01,P101,C516,North,166682,3,123188
10234,2024-01-17,P104,C208,East,23249,2,20267
10235,2025-10-01,P102,C691,North,28946,2,22930
10236,2025-09-24,P101,C584,South,275842,5,243747
10237,2024-09-23,P102,C265,North,29235,2,21724
10238,2025-08-24,P105,C354,West,120016,4,89698
10239,2025-05-14,P103,C442,West,23808,1,18605
10240,2025-01-25,P101,C345,West,218031,4,184340
10241,2024-11-26,P103,C469,West,50925,2,44430
10242,2025-12-06,P105,C412,East,120103,4,95284
10243,2025-12-01,P105,C400,East,119867,4,105049
10244,2024-01-04,P103,C502,East,76095,3,62492
10245,2025-05-23,P103,C482,South,49492,2,35661
10246,2024-12-17,P104,C500,North,13048,1,10997
10247,2024-01-14,P104,C635,East,59898,5,49665
10248,2025-10-10,P104,C564,West,25394,2,21915
10249,2025-02-25,P102,C631,South,74661,5,59692
10250,2024-06-17,P101,C553,West,273618,5,216382
10251,2025-08-11,P103,C402,North,123738,5,106223
10252,2024-09-11,P103,C587,North,26744,1,21999
10253,2025-02-08,P102,C338,South,74294,5,59547
10254,2025-06-19,P102,C640,West,76893,5,54572
10255,2025-06-25,P104,C573,West,49292,4,34670
10256,2025-09-08,P103,C506,South,49996,2,38418
10257,2025-08-21,P101,C629,South,274864,5,194967
10258,2025-04-17,P103,C677,North,75519,3,65437
10259,2024-07-18,P103,C229,East,25677,1,21556
10260,2025-05-14,P101,C667,North,55057,1,48231
10261,2025-06-07,P103,C638,West,24963,1,19540
10262,2025-03-27,P101,C437,South,218852,4,195551
10263,2024-04-08,P103,C684,North,74262,3,57870
10264,2025-04-20,P102,C491,South,13130,1,10113
10265,2024-07-23,P101,C660,South,218822,4,193086
10266,2025-11-08,P103,C371,South,125807,5,105700
10267,2024-09-06,P105,C574,East,150474,5,132085
10268,2024-10-01,P102,C406,North,16646,1,13349
10269,2025-08-04,P105,C621,West,88908,3,68260
10270,2024-08-03,P103,C630,East,124976,5,105182
10271,2025-03-25,P105,C391,West,31797,1,26456
10272,2024-11-08,P103,C543,East,24449,1,20023
10273,2024-09-04,P102,C578,West,45849,3,40809
10274,2025-06-07,P104,C696,North,13349,1,11959
10275,2024-10-23,P101,C335,North,53102,1,41248
10276,2024-07-05,P102,C524,East,44233,3,34348
10277,2025-06-04,P105,C667,North,151710,5,135903
10278,2024-05-02,P102,C287,North,16784,1,13848
10279,2025-09-27,P105,C509,South,58877,2,51905
10280,2025-10-28,P102,C527,East,31274,2,24422
10281,2025-04-14,P103,C354,North,101773,4,84171
10282,2024-04-20,P105,C299,West,119210,4,84593
10283,2024-10-17,P101,C540,South,221294,4,193028
10284,2024-11-01,P104,C277,South,13119,1,10948
10285,2024-06-11,P101,C335,South,276599,5,205608
10286,2024-05-17,P102,C264,North,43263,3,37671
10287,2024-12-01,P105,C631,East,61110,2,44439
10288,2024-08-26,P102,C263,South,60096,4,43269
10289,2025-01-07,P102,C664,West,73839,5,61186
10290,2025-12-23,P104,C566,North,37167,3,31050
10291,2025-08-31,P102,C324,East,61095,4,46487
10292,2025-05-26,P103,C685,West,23671,1,19045
10293,2024-08-23,P102,C515,West,44729,3,37054
10294,2025-12-27,P105,C372,North,119030,4,87911
10295,2024-09-04,P102,C206,North,43994,3,37282
10296,2025-08-16,P101,C694,North,110047,2,96342
10297,2025-05-31,P101,C555,East,220558,4,179016
10298,2025-02-15,P105,C541,South,119095,4,107015
10299,2024-11-17,P104,C466,West,59528,5,43510
10300,2024-11-18,P103,C595,East,48155,2,37967
10301,2024-12-08,P102,C293,North,13849,1,11542
10302,2024-02-20,P103,C598,North,51136,2,40440
10303,2024-03-24,P102,C267,North,75168,5,67541
10304,2024-12-27,P101,C211,North,110117,2,89937
10305,2025-06-07,P105,C644,North,89533,3,66880
10306,2025-01-18,P103,C249,West,23373,1,20730
10307,2024-04-10,P101,C385,West,109289,2,76758
10308,2025-01-16,P104,C376,South,23204,2,18653
10309,2024-01-30,P102,C438,West,45302,3,35596
10310,2025-09-12,P104,C475,West,59654,5,48679
10311,2024-01-21,P104,C222,North,49289,4,39240
10312,2024-04-16,P101,C636,West,276811,5,203740
10313,2024-12-05,P104,C694,East,25254,2,19682
10314,2024-05-13,P103,C656,South,26502,1,23594
10315,2024-02-11,P102,C686,North,43388,3,33467
10316,2025-12-16,P102,C330,South,43886,3,38453
10317,2025-09-17,P103,C312,North,125468,5,88305
10318,2024-08-27,P102,C454,North,73975,5,54510
10319,2025-07-05,P103,C483,South,99860,4,88387
10320,2024-08-28,P105,C425,North,151747,5,107744
10321,2024-11-27,P103,C347,North,73728,3,53424
10322,2024-05-27,P105,C388,East,151490,5,126509
10323,2024-04-14,P104,C594,East,11631,1,8933
10324,2025-01-17,P103,C406,East,73300,3,62228
10325,2025-03-27,P102,C371,North,30023,2,21334
10326,2024-06-03,P103,C565,South,23167,1,18562
10327,2024-08-31,P104,C570,South,46776,4,39623
10328,2024-05-08,P104,C667,East,35077,3,25631
10329,2025-12-31,P103,C594,East,73954,3,55611
10330,2024-08-04,P104,C643,East,58150,5,46262
10331,2024-06-14,P104,C308,South,48711,4,38476
10332,2025-05-07,P105,C467,South,120329,4,93336
10333,2025-03-08,P104,C352,West,60426,5,44778
10334,2025-05-12,P102,C399,North,28485,2,24930
10335,2024-12-31,P104,C652,West,35105,3,29625
10336,2024-04-20,P104,C643,South,48170,4,35413
10337,2025-06-19,P105,C472,South,88970,3,79261
10338,2024-01-25,P104,C226,East,60934,5,45011
10339,2025-03-05,P101,C637,East,273539,5,211985
10340,2025-04-02,P104,C500,North,11504,1,8155
10341,2025-09-06,P103,C376,North,101711,4,83551
10342,2025-01-22,P101,C484,West,110225,2,93744
10343,2024-08-23,P102,C417,South,30528,2,23152
10344,2024-09-22,P102,C574,North,76756,5,59872
10345,2025-08-23,P102,C233,West,46882,3,40530
10346,2025-08-26,P104,C555,West,34453,3,26239
10347,2025-01-06,P102,C268,East,43960,3,35119
10348,2025-11-25,P105,C589,East,120754,4,107525
10349,2024-10-21,P102,C359,East,45542,3,39937
10350,2024-01-24,P104,C688,West,23393,2,16545
10351,2024-11-12,P104,C235,South,34472,3,29041
10352,2025-08-23,P104,C209,South,48472,4,38753
10353,2025-12-27,P105,C591,South,120208,4,100189
10354,2025-05-27,P103,C605,East,50153,2,37774
10355,2024-08-13,P102,C381,South,13306,1,9617
10356,2025-08-20,P104,C674,South,34828,3,27582
10357,2024-03-26,P102,C629,North,14097,1,12056
10358,2025-12-23,P105,C673,South,31789,1,28425
10359,2025-12-04,P103,C666,East,24986,1,20388
10360,2024-04-17,P102,C541,South,46233,3,41576
10361,2025-04-09,P103,C570,West,23957,1,19420
10362,2024-10-23,P103,C330,North,50648,2,37517
10363,2025-04-12,P101,C518,East,165457,3,139737
10364,2025-04-20,P105,C496,West,91401,3,76342
10365,2025-04-06,P104,C385,West,13148,1,9694
10366,2024-05-13,P104,C250,North,12052,1,9483
10367,2024-05-28,P103,C315,North,98804,4,77576
10368,2024-02-11,P105,C251,North,29004,1,23432
10369,2025-07-13,P101,C225,West,110879,2,88643
10370,2024-03-11,P103,C455,East,126273,5,90392
10371,2024-06-27,P103,C580,West,126814,5,98301
10372,2025-08-05,P101,C489,South,275553,5,214723
10373,2025-12-12,P102,C691,South,74537,5,65683
10374,2025-11-23,P105,C531,South,29524,1,22353
10375,2024-09-07,P102,C587,North,44347,3,33219
10376,2024-03-24,P103,C684,North,25277,1,18524
10377,2024-05-09,P103,C450,West,98420,4,76255
10378,2024-02-07,P101,C331,South,164732,3,133221
10379,2025-03-21,P105,C631,East,88526,3,68061
10380,2024-10-04,P102,C658,South,43484,3,36270
10381,2024-04-28,P102,C637,East,29319,2,25927
10382,2024-06-16,P104,C204,East,47950,4,39003
10383,2025-10-31,P104,C508,South,23968,2,18156
10384,2024-02-17,P102,C358,North,76300,5,57203
10385,2025-06-26,P105,C540,South,28951,1,23767
10386,2025-12-15,P103,C573,East,50004,2,38037
10387,2025-11-12,P103,C525,South,73331,3,57476
10388,2024-09-05,P105,C232,South,151731,5,113826
10389,2024-05-01,P104,C434,South,46466,4,39674
10390,2024-07-26,P104,C319,West,58196,5,43646
10391,2025-02-18,P103,C602,East,101334,4,79917
10392,2025-12-16,P102,C423,West,14850,1,12365
10393,2024-08-24,P103,C661,West,50912,2,40624
10394,2024-09-13,P105,C647,North,89663,3,73331
10395,2024-06-26,P103,C603,South,75142,3,65754
10396,2025-07-26,P103,C295,West,123207,5,106943
10397,2024-03-30,P102,C600,South,44075,3,36324
10398,2024-06-03,P104,C547,South,25837,2,22981
10399,2024-01-07,P102,C530,South,45342,3,39660
10400,2025-09-16,P103,C538,South,76988,3,63505
10401,2024-08-18,P102,C630,East,16528,1,12576
10402,2024-02-10,P105,C248,South,59374,2,44442
10403,2025-03-28,P102,C264,North,60133,4,51428
10404,2024-11-15,P101,C360,East,55636,1,39246
10405,2024-05-18,P105,C299,South,90477,3,74684
10406,2025-09-04,P101,C249,South,109310,2,80698
10407,2024-03-24,P105,C227,West,150552,5,116609
10408,2025-12-24,P102,C667,East,30761,2,22231
10409,2024-09-16,P103,C201,South,126878,5,93961
10410,2025-04-09,P103,C420,East,125859,5,106751
10411,2025-01-03,P105,C378,East,150120,5,131362
10412,2024-07-02,P101,C658,South,275055,5,239182
10413,2025-11-26,P104,C635,West,22360,2,18977
10414,2024-03-19,P104,C348,South,58368,5,44428
10415,2025-12-18,P105,C386,North,148812,5,118564
10416,2025-12-09,P103,C635,West,101383,4,80326
10417,2025-06-12,P105,C669,North,31676,1,22851
10418,2025-01-24,P102,C391,North,14259,1,11871
10419,2024-07-28,P101,C514,South,166609,3,143020
10420,2024-08-19,P103,C619,South,26269,1,23272
10421,2025-09-23,P105,C530,East,119275,4,89538
10422,2024-04-27,P103,C358,West,25867,1,21143
10423,2024-01-28,P104,C510,South,13336,1,9914
10424,2025-06-28,P105,C622,East,148042,5,109111
10425,2025-04-05,P105,C280,South,61413,2,46202
10426,2025-03-27,P101,C537,South,54273,1,43003
10427,2025-06-24,P105,C513,North,61689,2,47278
10428,2025-01-06,P101,C470,East,54200,1,43611
10429,2025-06-24,P102,C266,East,73218,5,52586
10430,2024-11-19,P101,C533,West,163646,3,119932
10431,2024-04-12,P105,C681,West,150912,5,119344
10432,2024-08-01,P101,C582,West,273899,5,224550
10433,2025-12-04,P101,C647,South,221985,4,197676
10434,2024-06-19,P104,C590,West,35826,3,31657
